# = BASIC =============================================================
# QUERY:         [lemma="a(n)?"][tag="NN"][lemma="look" & tag!="N*"][lemma="like"]
# CORPUS:        encow16a-nano
# SUBCORPUS:     None
# = CONFIG ============================================================
# MAX_HITS:      -1
# RANDOM_SUBSET: -1
# ATTRIBUTES:    word
# STRUCTURES:    
# REFERENCES:    doc.url
# CONTAINER:     s
# CNT_LEFT:      0
# CNT_RIGHT:     0
# DEDUPING:      True
# = CONCORDANCE TSV ===================================================
doc.url	left.context	match	right.context
http://www.bristol-inquiry.org.uk/evidence/transcripts/day45.htm	Atresia is the blockage of a channel 7 of the body , and when most people in the past thought of 8 tricuspid atresia , they thought of	a heart looking like	9 this , where a valve , the tricuspid valve , was 10 imperforate , or " atretic " , this time a Greek word , and 11 the atretic valve blocked the atrioventricular 12 junction .
http://www.cocori.com/library/travl/barhon.htm	The top of	a stalagmite looked like	a modern art carving of a human form .
http://heraldry.sca.org/loar/2009/05/09-05lar.html	Even though	an orle looks like	an annulet on a round field , they are nonetheless separate charges : if this were drawn on the standard shield shape the difference would be given automatically and it is unfair to penalize the drawing when it is forced to be circular by administrative requirements .
http://hive.slate.com/hive/time-to-trim/article/time-to-trim-winners	Getting rid of the marketing of these foods to children will go a long way in helping parents reset the norms of what	a meal looks like	.
http://radar.oreilly.com/2008/10/web-20-and-cloud-computing.html	This would show up as	a graph looking like	a long tail graph , but on a log-log scale ( whereas of course a power-law is a straight line on log-log ) .
http://places.designobserver.com/feature/the-architectural-monograph-a-defense/25828	Today most architects do n't have bold ideas that are easily digested and evolve with the time , so every project from	a firm looks like	it was done by a different firm , so what is the point ?
http://skepchick.org/2012/10/sifting-through-lies-and-moving-forward	I also make " this is what	an atheist looks like	" and " this is what a humanist looks like " to show that marginalized groups in our society are just regular people too .
http://msmagazine.com/blog/2012/11/17/breaking-dawn-part-2-and-they-lived-happily-twi-after	Or , at the very least , to don a " This is what	a feminist looks like	" t-shirt .
http://bitchmagazine.org/post/body-double-standard	It would be great if Beyoncé insisted on wearing a " This is what	a feminist looks like	" shirt on the cover of GQ instead of a thong , but it would be even better if GQ never asked her to wear a thong on the cover in the first place .
http://parentswithangst.com		A neti-pot looks like	a teapot and uses salt water to wash away allergens and mucus , which helps get rid of postnasal drip .
http://ahadith.co.uk/chapter.php?cid=11	Thereafter , it is	a lump looking like	it has been chewed for a similar period .
http://hooniverse.com/2012/06/09/hooniverse-classic-trucks-weekend-how-about-a-couple-of-macks-and-some-other-choice-trucks	This is the type of truck I think about when someone says Mack , and it is among the earliest memories of what	a truck looks like	in my mind .
http://home.comcast.net/~edelweissacres/ewacres5.htm	Conformation is what	a packgoat looks like	.
http://forums.theregister.co.uk/forum/4/2010/11/01/comp_sci_graduates_need_more_skills	As long as they pay £ 10,000 , we 'll say they know what	an on-switch looks like	.
http://gerbilize.wordpress.com	the chipmunk is totally real ( from the official star wars blog : " At first glance , Chris McVeigh 's photo of a trooper action figure riding on top of	a chipmunk looks like	a well-done Photoshop mashup .
http://pythonconquerstheuniverse.wordpress.com/2012/04/29/python-decorators	Five We show what the internals of	a decorator look like	.
http://dv8.co.uk/pages/interview-bound-to-please-ten-years-on-the-edge	At times dance feels very juvenile to me : until we re-define our notions of what dance is , what	a dancer looks like	and how a dancer moves ; until older , fat and disabled dancers can be encouraged to keep performing and to talk about their lives , the form will remain young and immature .
http://www.picaxeforum.co.uk/archive/index.php/t-14545.html?s=e9ee312e8ca6cbefa83764e3fe45f40c	At it 's simplest the first drop will splash into a glass of water and the result will be	a rebound looking like	this ( uriblank @ N 05 / 3812002291 / ) .
http://www.which.co.uk/technology/computing/guides/save-money-on-printing/how-to-use-less-paper	If you want to check what	a document looks like	before you print it , you can view it onscreen .
http://www.tei-c.org/release/doc/tei-p5-doc/en/html/WD.html	For example , in Medieval Nordic material ,	a character looking like	a lowercase letter Y with a dot and an acute-accent above it may be encountered so frequently that the encoder wishes to treat it as a single precomposed character with one single coded value .
http://awegroup.co.uk/images/wildlife-food-plot.html	The unspoiled tried to torture the shih tzu to try the lion , at least it was their cucumber of what	a lion looked like	.
http://www.bbc.co.uk/blogs/thereporters/richardblack/2010/06	Without Cousteau and his aqualung and his desire to film places and things that no-one else had , would we have reached the stage where every British kid knows what	a koala looks like	and what it eats , and where people in the hottest countries on Earth are familiar with the shapes and habits of the polar bear ?
http://linas.org/linux/i370.html	Want to see what a Linux on	a mainframe looks like	?
http://www.medicinemangallery.com/articles/JoshElliott.lasso	" Maybe that 's where my idea of	a painting looking like	a tapestry came from , " he muses .
http://econlog.econlib.org/archives/2014/02/singaporean_eli.html	" This is what the death of	a nation looks like	.
http://eduscapes.com/sms/program/survey.html	What does	a survey look like	?
http://www.ukbusinessforums.co.uk/forums/archive/index.php/t-270549.html	Trust me , our bigger sizes are one hell of a meal and on	a plate looks like	an awesome meal !
http://www.aosabook.org/en/gpsd.html	Thus , for example , the request to report longitude and latitude was and	a response looked like	.
http://awoko.org/2010/10/29/wapi-episode-5-auctions-speak-louder-than-words	After all ,	a beemer looking like	that would tempt many guys into a rash purchase .
http://www.morningadvertiser.co.uk/Business-Support/Martin-Dinkele-Why-consumers-read-signals-not-signs	What	a pub looks like	from the outside is important because it tells customers what to expect inside .
http://infidels.org/kiosk/article/the-godless-americans-march-on-washingtonmdasha-lesson-in-godless-cooperation-248.html	She asked that any active service military person or veteran come on stage to show what	an atheist-in-a-foxhole looks like	.
http://www.extremetech.com/extreme/149090-nasas-cold-fusion-tech-could-put-a-nuclear-reactor-in-every-home-car-and-plane	But if all you knew was what the outside of	an engine looked like	, you 'd have a long , long way to go to figure out how you get horsepower out of gasoline .
http://www.liverpoolbanter.co.uk/2012/03/questions-need-to-be-answered.html	Andy was brought in to score goals - please tell me how he can do that , when he appears to have forgotten what	a ball looks like	.
http://www.madeleinefoundation.org.uk/Investigators.html	It was around the time of Jimenez 's trip to Morocco that the Moroccan government took the unusual step of expelling a man who had been visiting hotels and garages in various parts of Morocco offering people money if they could claim to have seen	a girl looking like	Madeleine .
http://www.madeleinefoundation.org.uk/Investigators.html	The site is also a short drive from Silves , where a trucker has told police that on May 5 - two days after Madeleine went missing - he saw a woman hand a man	a child looking like	her [ see further on in this essay ] .
http://www2.futurelab.org.uk/resources/publications-reports-articles/web-articles/Web-Article467	Bruce refers to the schools that he has designed as " experiments " : an acknowledgement that there is n't a single answer to the question : " What should	a school look like	?
http://plato.stanford.edu/entries/mental-imagery	Provided I know what	an elephant looks like	, I can choose to imagine one wherever and whenever I want to , but I cannot choose to see an elephant unless one actually happens to be present .
http://www.directholidayhomes.co.uk/sprop_ref_3979.html	As you are looking on a caravan holiday website you probably know what	a caravan looks like	so here is a picture of Weymouth beach instead .
http://www.madmumof7.com	What does	a blogger look like	?
http://www.beekeepingforum.co.uk/archive/index.php/t-4083.html	Follow this with a pratical course so you get an idea of what	a colony looks like	and what it feels like to get stung :cuss: .
http://www.beekeepingforum.co.uk/archive/index.php/t-4083.html	You have to learn what	a varroa looks like	, but you can just pull out the movable floor and have a look at your leisure , rather than during an inspection .
http://denniswingo.wordpress.com	It has a sequencer that looks pretty much like	a printer looks like	to a computer .
http://goodlight.us/writing/examples/examples-1.html	To see what	a mask looks like	on any particular adjustment layer , Alt+Click ( Mac : Option + Click ) on the mask itself .
http://www.anorak.co.uk/183715/tabloids/fritzl-watch-hitler-did-it-norman-bates-and.html	This man knows what rain is , what	a dog looks like	, what the sky looks like , what a car looks like , what sun against his skin feels like .
http://www.ksw.org.uk/hawford/weekly-newsletter/newsletter-archive/january-2009	In such circumstances we will always attempt to keep the school open but will put a message on the answerphone as soon as	a problem looks like	occurring .
http://religion.blogs.cnn.com/2011/03/20/finding-faith-amid-disaster/?hpt=C2	you cannot describe to a blind or color blind person what	a rose looks like	in color , you use metaphors .
http://kriswrites.com/category/business	When I was taking classes in the craft of fiction , everyone-from established professional writers to English professors-recommended that a writer never ever say that	a character looked like	a famous actor .
http://www.strath.ac.uk/about/heritage/history/texttranscripts	And with no previous family experience of university , he and his father thought it might be a good idea to see what	a university looked like	, so they took a bus trip to Gilmorehill .
http://arsenal-land.co.uk/forum/viewtopic.php?f=72%26t=23405%26sid=2952eee6f344bf8a68de7cfbd5400d2c%26start=30	We are toothless and Wenger should definately consider either bringing in jet or Vela or a purchase in January as we do n't have	a striker looking like	they can hit 25 -30 goals a season which is what we need to win silverware .
http://ngm.nationalgeographic.com/serengeti-lion/index.html	They had just returned from marauding and were in	a pack looking like	a gang .
http://www.writerscramp.ca/archives/www.hell.org5.htm	This was the type of red , scaly Demon Brian always imagined	a devil looked like	, minus the tail , and the hooves .
http://lacan.com/boldgaze.htm	That is , the usual notion of mimicry involves a simple deceitful appearance which lures the eye into taking the animal for what it is not (	a locust looks like	a splinter ) ; yet in the case of the Death 's head Moth the animal mimics the gaze itself by presenting itself to our eye as something that returns the gaze .
http://www.advaita.org.uk/interviews/dennis_waite.html	Using the logic of the Buddha , how can a doctor perform brain surgery if he does n't even know what	a brain looks like	?
http://scotlandonscreen.org.uk/database/record.php?usi=007-000-002-307-C%26scache=4rauk4zm4w%26searchdb=scotscreen_scran%26PHPSESSID=jccdsq2ahiqchtg2piobg4eip5	What should	a church look like	?
http://docs.puppetlabs.com/guides/augeas.html	The somewhat more important , and unfortunately complicated , part is figuring out what the tree for	a file looks like	so you can manipulate it properly .
http://www.heretical.com/wilson/rape.html	It is also increasingly recognized that if	a woman looks like	she will put up considerable resistance , most rapists will move on to easier prey , rather in the same manner that a car thief steals cars that are easy to break into .
http://commonspace.wordpress.com/category/open	Who but the taxman really cares whether	an org looks like	a company , a charity or a little bit of both ?
http://ithinkillreadanotherchapter.tumblr.com	This is how being attached to	a story looks like	.
http://www.thisislincolnshire.co.uk/Boston-United-s-FA-Trophy-dream-season/story-11193777-detail/story.html	Boston still had a quarter of the contest to force a replay , but it was n't until added time that	a goal looked like	arriving .
http://www.thewhitereview.org/interviews/interview-with-tim-walker	ATim Walker - The purpose of the film room is that a lot of students do n't know what	a model looks like	when she moves : do they move robotically ?
http://www.carp-forums.co.uk/viewtopic.php?f=124%26t=28895	Another reason was the fact that you do n't get too many carp coming out where I 'm on and at the first sound of an alarm you 're surrounded by others eager to see what	a carp looks like	!!
http://golem.ph.utexas.edu/category/2013/09/formal_concept_analysis.html	So no one thinks	a bream looks like	this .
http://www.sheffieldforum.co.uk/archive/index.php/t-94974.html	Correct me if I 'm wrong but I 'm sure most of the threads you have started are along the lines of " whats best .. this or that " .. and they are usually linked to what	a woman looks like	Pale or dark skinned Blond or Brunette Stacey from Eastenders or Drew Barrymore Either you have some insecurity issues or are designing a robot woman in a Weird Science style experiment or needing money !!
http://joshreads.com/?p=20034%26comments=true	Archie : Even in 1992 , this strip did n't have a clue what	a computer looked like	.
http://www.dailymail.co.uk/sport/article-2041444/Nick-Harris-Rio-Ferdinand-loses-identity-country-house-mystery.html	A PR firm for the posh estate told Inside Sport that	a man looking like	and calling himself Rio Ferdinand , and accompanied by a woman he called Rebecca - the name of Ferdinand 's wife - had commissioned a house during a visit on June 25 this year .
http://boinc.berkeley.edu/dev/forum_thread.php?id=8915	I was asked what	a hotfix looks like	, the answer to that is that it 'll just be a new BOINC version that you can install over the previous installation .
http://jannieballiett.net/reviews.html	( At one point the first thing that came to my mind was the curiosity to see what the inside of	a person looked like	) any way I thought the character was very believable .
http://improvephotography.com/623/telecon		A teleconverter looks like	a short piece of a lens that goes between the DSLR and the lens .
http://edri.org/page/35	In this case , however , we just have to look at current practice in Ireland to see what such	an approach looks like	.
http://www.seangabb.co.uk/?q=node/129	People smoke , we are told , because	a cigarette looks like	a penis or a nipple .13 Sometimes we are told it expresses parricidal intent .14 Doubtless , the psychologists do have much to tell us that is both interesting and true , though many will find these particular claims far fetched .
http://www.e-architect.co.uk/articles/klahr_tran_18_eth_zurich.htm	So what would a pedagogy and practice based upon such	an ethos look like	?
http://artforum.com/diary/archive=200603	" " My daughter gave me a T-shirt that said , " This is what	a feminist looks like	, " one of them bragged .
http://modis.gsfc.nasa.gov/gallery/individual.php?db_date=2010-12-28	Such	an area looks like	a silvery-gray mirrored surface , while roughened waters scatter light , giving a blue or black appearance .
http://www.midnightbeach.com/jon/QuizMaker.html	Since the / / in	a URL looks like	a C++ comment , \ / is an " escape sequence " that translates to / .
http://devoid.blogs.heraldtribune.com/11524/elite-culture-striking-out	A photograph of what some think	an alien looks like	stepping out of a landed craft ?!
http://classiccitytoday.com/category/sports/local-sports/page/3	That 's why the smoking-hot blonde that does n't even know what	a basketball looks like	is the betting favorite to win .
http://co-bw.com/DMS_color_vsion_confusion.htm	Some online simulators , [ 20 ] , [ 29 ] , [ 30 ] , that can show what	an image looks like	to people who are color blind are also available .
http://www.aarynbelfer.com	C what	a tree looks like	a winter .
http://cloudcomputing.sys-con.com/node/805562	Have you ever laid down on the grass and looked at the sky and tried to figure out what	a cloud looked like	?
http://www.infinityfoundation.com/mandala/i_es/i_es_corne_integrality.htm		A circle looks like	a line when a small stretch of the circumference is seen in close-up .
http://www.infinityfoundation.com/mandala/i_es/i_es_corne_integrality.htm		A spiral looks like	a zigzag line from the side and as a circle when seen from the top .
http://www.s173958592.websitehome.co.uk/downsman/2006/page0604.shtml	If you want to see what	an alpaca looks like	, it is anticipated that a coach service will be laid on daily from the village of Sixpenny Handley and it is rumoured that the cost will be within most peoples pockets .
http://languagelog.ldc.upenn.edu/nll/?p=767	Plenty of British people may not know for sure what	an elk looks like	, but I 've never come across one who could n't recognise , and name , a moose , if only on the basis of dimly remembered school lessons about Canada .
http://languagelog.ldc.upenn.edu/nll/?p=767	Puzzled said : Plenty of British people may not know for sure what	an elk looks like	...
http://www.davisenterprise.com/local-news/crime-fire-courts/da-charges-students-prof-in-bank-protests	Take a look at India to see what a true corporate monopoly and govt corruption in	a country looks like	compliments of Monsanto .
http://www.school-portal.co.uk/GroupHomepage.asp?GroupID=899307	What does	a church look like	?
http://cloudappreciationsociety.org/september-2012/feed	Just tried to capture	a cloud looking like	a massive hawk - you 've guessed I could n't find the camera in time !!
http://clicks.robertgenn.com/confessions.php	It strikes me that the artist has drawn a picture of what she thinks	a face looks like	, and not what she is actually seeing .
http://www.theimpulsivebuy.com/wordpress/2013/01/14/review-burger-king-molten-fudge-bites	Nobody knows what	a half-dollar looks like	anymore , making this analogy completely worthless , so let 's just say they were the perfect size to bite in half , or shove the whole thing in your mouth if you have a giant maw .
http://williamblum.org/chapters/freeing-the-world-to-death/us-coup-against-hugo-chavez-of-venezuela-2002	To every scenario we say no. We know what	a coup looks like	, and we wo n't support it .
http://www.picaxeforum.co.uk/archive/index.php/t-16581.html?s=e9ee312e8ca6cbefa83764e3fe45f40c	On the other hand I think most of us knows what	a tutorial looks like	and links to competitors may be frowned upon .
http://www.smashingmagazine.com/2008/07/08/web-form-design-patterns-sign-up-forms-part-2	However , no matter how nice	a design looks like	, if the form does n't work properly , the completion rates will remain low .
http://thefederalist.com/2013/12/27/what-madison-meant-by-self-governance	What might	a cabal look like	, if not incumbents on both sides of the isle allowing each other to gerrymander their districts to ensure perpetual re-election and to fill the ever-increasing government 's budget with earmarks to guarantee an ever-expanding stash of patronage with which to reward their supporters ?
http://www.communigate.co.uk/hants/winchesterwaytes/page7.phtml	The drawing in the specification shows	an instrument looking like	a cross between a duty bugle and a vacuum cleaner .
http://www.getreading.co.uk/news/s/2029075_parking_ticket_row_not_over__after_a_year	Yeah , because I did n't know what a parking ticket and	a letter looked like	!!
http://blogs.walesonline.co.uk/cgi-bin/mt435/mt-search.cgi?IncludeBlogs=232%26tag=David%20Cameron%26limit=5	DAVID Cameron knows what	a crisis looks like	, having been a key aide to Chancellor Norman Lamont in 1993 when Britain dropped out of the ERM with the grace of cow pushed out the back of an aeroplane .
http://www.manchester.gov.uk/blog/leadersblog/post/195	Your insistence on a binding agreement on all 10 authorities in	a referendum looks like	a last roll of the dice to get round the fatal obstacle of AGMA failing to get a two thirds majority for TIF if / when Bolton 's referendum goes against you .
http://financialplan.about.com/od/savingmoney/a/BargainShopping.htm	When shopping sales , remember that just because	an item looks like	it 's marked down , you should n't assume you 're getting a bargain .
http://www.pilkipedia.co.uk/wiki/index.php?title=10_May_2003/Transcript%26action=edit	First one - } } { { Steve | Yeah , so the prizes , Karl , uh , I 've mentioned-there 's a number of CDs , we 've also got Wild Weather , erm ,	a fascinating-it looks like	2 VHS set about weather , about various weather conditions around the world .
http://www.sheffieldforum.co.uk/archive/index.php/t-146027.html	If you want to know what	a hypocrite looks like	, look at this fellow .
http://www.adobe.com/print/features/psvspdf	But unlike these other languages , PostScript is a programming language designed to do one thing : describe extremely accurately what	a page looks like	.
http://www.sean.co.uk/a/webdesign/jakobaccessibility.shtm	Macromedia really had a strategic change in the focus of the technology plus they had some practical changes as well such as adding accessibility features , adding support for the back button which is crucial for user interfaces , adding standardised user interface components so that	a scrollbar looks like	a scrollbar which came out to be a really big thing in our studies .
http://strix.org.uk/posts/The-BBC-iPlayer	What would such	a service look like	, how would it be functionally and technically different to an ad or subscription based service ?
http://www.ragnarokhq.com/forums/viewthread/197	' " [ Jeff Williamson ] Namu Amidabutsu : In anime , there 's a standard joke used when	a character looks like	he 's just died ( of course , the one pulling the joke has reason for being prematurely happy . ) Basically , " the mourner " will bow his / her head , and start chanting something .
http://www.talkmagic.co.uk/ftopic3323.php%26highlight=fulves	I mean , by it 's nature ,	a rope looks like	a worm ...
http://southernbeale.wordpress.com/2011/08/29/famous-last-words-it-doesnt-taste-great	I think pictures of national news reporters in rain slickers getting buffeted by 80 mph winds to " show " us what	a storm looks like	are equally stupid .
http://southernbeale.wordpress.com/2011/08/29/famous-last-words-it-doesnt-taste-great	" pictures of national news reporters in rain slickers getting buffeted by 80 mph winds to " show " us what	a storm looks like	are equally stupid .
http://www.stumptuous.com/mistressing-the-pushup	Pushups demand more stability and body control than a bench press , even though the movement looks sort of the same ( essentially	a pushup looks like	an upside-down bench press ) .
http://edsitement.neh.gov/lesson-plan/unicorns-dragons-and-other-magical-creatures		A unicorn looks like	a white horse , but it has a little white beard and a long , white horn in the middle of its forehead .
http://www.sheffieldforum.co.uk/archive/index.php/t-66819.html	If	a passanger looks like	trouble , why let him / her in to the cab ?
http://kateharding.net/2009/04/10/friday-fluff-skivvies-smackdown	I will admit under torture that I do not know what	a boxer-brief looks like	/ is .
http://kidstvmovies.about.com/od/madagascar3/fr/2012-Movie-Review-For-Parents.htm	In a comical scene ,	a monkey looks like	he 's smoking a banana .
http://www.oldsquare.co.uk/news/1/?c=30045	It was held that the principles in Aramis have to be applied in each individual case and it is not enough to form the view that a contract of employment must be implied just because	a worker looked like	an employee , acted like an employee and was treated like an employee .
http://gameological.com/2012/04/marcus-djwheat-graham-pro-gaming-play-by-play-commentator	What 's your prep-work for	a match look like	?
http://money.msn.com/top-stocks/post--was-zuckerbergs-dollar100m-school-gift-a-waste	How can they focus on their futures without feeling safe and loved at home with role models who show them what	a family looks like	?
http://linas.org/index.html	Basically , this page is a snapshot frozen in time : its what	a blog looked like	before blogs were invented .
http://www.clubpolo.co.uk/forum/lofiversion/index.php/t153094.html	Who gives a crap what	a tyre looks like	?!
http://hacktalk.net/profile/?area=showposts;sa=topics;u=443;PHPSESSID=7l76fp923t07q0l9gbk997rlk6	So I took a break and thought , maybe this would be a good project to put out in the HackTalk name - we revive the distro , tune it a little , and ship it as a hacker 's playground - a plug & play solution for sitting down with Execs , new sec people , or anyone who wants to understand what	an attack looks like	.
http://katecarruthers.com/2009/02/update-on-carbon-footprint-reduction	Nothing worse than arriving at	a meeting looking like	a drowned rat .
http://hmvf.co.uk/forumvb/archive/index.php/t-13635.html?s=32be0a38db4c3074a640d8efff33cd4b	uriblank Hard to understand how anybody could happily drive around in	a Jeep looking like	that , I mean just look at that awful crooked spot light ...
http://writerunboxed.com/2013/07/30/clothing-your-characters	It 's a writing shorthand , a way to do two things at once - describe what	a character looks like	on the outside and give the reader a peek at what 's happening internally .
http://dailynightly.msnbc.com/2006/04/wednesdays_outl.html	We looked up and saw the stock graphic on CNBC and the price of	a share looks like	it has fallen off a cliff .
http://www.ccs-rochford.co.uk/spivey/?cat=3	What does	a plutocracy look like	?
http://www.prefixmag.com/features/henry-rollins/henry-rollins-interview/49315	I see a lot ; I see starvation , I see what	a war looks like	years later .
http://www.exmormon.org/mormon/mormon051.htm	For those who dont know what	a tapir looks like	check out this link and imagine a group of these things pulling a chariot into battle .
http://www.fox19.com/story/25294480/group-removes-heroin-needles-from-public-places-in-northern-ky	Educate children about what	a syringe looks like	and to NOT PICK UP anything that looks like it .
http://www.nfm.org.uk/news/76-general/340-an-exclusive-interview-with-lady-hale	For example , setting	an examination looks like	a very objective way of assessing whether an individual is suitable to be a judge .
http://www.marie-stuart.co.uk/Castles/Doune2.htm	It is called the kitchen tower and is another well-preserved example of what	a kitchen looked like	in those days , with its massive fireplace .
http://www.leopardmag.co.uk/feats/336/photographic-legacy-of-a-man-of-vision	What did	a binder look like	?
http://spock0308.tumblr.com	wanna know what	a cow looks like	washed and blow dried ?
http://prdgy23.tumblr.com	This right here my friends is what 10 K	a month looks like	...
http://www.faqs.org/faqs/electrical-wiring/part1		A fusetron looks like	a spring-loaded fuse .
http://cloudkicker.50webs.com/RantShack/QP/QP14.html	So we begin this episode with Donald driving	an RV looking like	a nervous wreck through a bunch of rocky , sharp curve roads .
http://www.no2nuclearpower.org.uk/news/daily06/daily.php?dailynewsid=327	But underneath the promise of	a debate looks like	nothing more than window dressing .
http://www.ecofriendlykids.co.uk/five-top-beneficial-insects.html	If ever	an insect looked like	a cartoon character , then it 's the familiar red and black spotted ladybird .
http://2011.igem.org/Team%3ACambridge/Team/Students	Soon to be a third year Biochemist , currently learning more than anyone needs to know about what	a squid looks like	on the inside .
http://rense.com/general82/hbccc6.htm	Description : Golden orb slowing moving right , then the loud sound of	an aircraft looking like	a small plane , though second witness believes it was a helicopter .
http://dfg.ca.gov/licensing/agents/questions.html	What does	a license look like	?
http://www.reformation.org/vaccine.html	The reason	a monkey looks like	a human is because both have a common designer .
http://www.religion-online.org/showarticle.asp?title=1852	What would such	a catechesis look like	?
http://www.jewishjournal.com/jewmama/item/green_jew_mama_q_a_with_mayim_bialik	Pesach for	a vegan looks like	a lot of unhealthy food basically , meaning a lot of sweets , which is something we usually do not do .
http://thecabbiescapital.co.uk/page/14	Nothing alerts me more to potential pissedness than a bloke in	a suit looking like	he 's just been dragged through a hedge backwards .
