# = BASIC =============================================================
# QUERY:         [lemma="a(n)?"][tag="NN"][lemma="mean" & tag!="N*"]
# CORPUS:        encow16a-nano
# SUBCORPUS:     None
# = CONFIG ============================================================
# MAX_HITS:      -1
# RANDOM_SUBSET: -1
# ATTRIBUTES:    word
# STRUCTURES:    
# REFERENCES:    doc.url
# CONTAINER:     s
# CNT_LEFT:      0
# CNT_RIGHT:     0
# DEDUPING:      True
# = CONCORDANCE TSV ===================================================
doc.url	left.context	match	right.context
http://hortiplex.gardenweb.com/plants/help.html	This icon within	a match means	that a plant is available for purchase from a vendor .
http://home.myfairpoint.net/vzeo1z2a/RepOrDem.htm	For them ,	a democracy meant	centralized power , controlled by majority opinion , which was up for grabs and therefore completely arbitrary .
http://henryjacksonsociety.org/2012/03/01/%e2%80%98green-philosophy%e2%80%99		An injunction means	that the people polluting the river have to stop , otherwise they 're in contempt of court .
http://www.sehd.scot.nhs.uk/scotorgrev/Documents/final%20Knowles%20transcript.html	ANNE KNOWLES : - I think we probably both knew that is what	a post-mortem meant	.
http://www.ukdebate.co.uk/forums/index.php?topic=25168.60	From your comments on this thread , you clearly believe a change in the political system of	a state means	a new state has been born .
http://www.telegraph.co.uk/news/uknews/defence/8715128/Second-Red-Arrows-pilot-forced-to-make-emergency-landing-following-bird-strike.html	The planes were on their way to Hawarden Airport in Cheshire shortly after the show when a collision with	a bird meant	the pilot was forced to make a swift landing .
http://localgovernmentlawyer.co.uk/index.php?view=article%26catid=58%3Aproperty-articles%26id=11301%3Aso-you-think-you-are-covered%26tmpl=component%26print=1%26layout=default%26page=%26option=com_content%26Itemid=26	Eurocrest was not named on the insurance policy as an insured , and noting of	an interest means	no more than recording its existence .
http://beerpal.com/articles/stages.htm	Having	a job(s) mean	that you now have money to buy beer , and college means parties , parties and ... well ... more parties .
http://bellacaledonia.org.uk/2014/05/11/reconciliation-and-truth	Nobody is implacable in this debate-being	a separatist means	you have the future as a canvass on which to expand on your imagination .
http://www.clubpolo.co.uk/forum/lofiversion/index.php/t92466.html	yea , its kinda expected though , so many people are told that if you have ' mayo ' on your oil cap its	a definate means	your head gaskets failed , but people dont realise you can get mayo from quite a few other things aswell !!
http://fabiusmaximus.com/2013/01/02/global-warming-47513	* In all of the debates Obama had n't planned to mention climate change once 26 years of the all the scientists only saying it " could " be a crisis , never saying it " will " be	a crisis means	it wo n't be a crisis , because " maybe " is n't a lie .
http://famousmonsters.com/archives/12316	Being	a collector means	something different to everyone , but make no mistake : if it exists , someone collects it .
http://ecos.sourceware.org/ecos/docs-1.3.1/cdl/overview.html	Therefore enabling	a package means	loading its configuration data into the appropriate tool , and disabling a package is an unload operation .
http://fibromyalgiaexperiment.com/2010/09/08/the-one-thing-that-lyrica-commercials-got-right	I guess having medicine specifically for	a condition means	it 's " real " in a way that living it does n't .
http://finitegeometry.org/sc/gen/120301-Peano.html	If the sole paradigm of ' proof ' in mathematics is ' axiomatic proof ' , in which to prove	a formula means	to deduce it from axioms using specified rules of inference , then Gödel indeed appears to have had the last word on the question of PA-consistency .
http://www.smithsrisca.co.uk/mode-error.html	Teleprinter systems designers were even more keen to re-use their available keys in clever ways , because the requirement to send their end product down	a wire meant	they had even less keys to play with ...
http://www.saundrecs.co.uk/MailOrder.htm	Please do not send me a computer generated fax which does not give	an alternative means	of contact like email unless the machine is permanently available for receiving fax messages .
http://www.socialistparty.org.uk/articles/8032/16-09-2009/interview-with-poa-leader-brian-caton	But being the general secretary of	a union means	you get face to face with people and you can ask questions that others ca n't .
http://www.whatsupelsalvador.com	There is going to be people who will do their greatest to work things out by themselves , while there is going to be people who will desire	a brief means	away .
http://www.debian-administration.org/articles/286	You might also wish to specify	an alternative means	of uploading , such as anonymous FTP .
http://www.honeywellmicroelectronics.com	Trusted Foundry 1	A accreditation means	customers can get classified design , verification , fab , assembly and test services from Honeywell .
http://celebritybabies.people.com/2013/01/16/jessica-simpson-jay-leno-second-pregnancy-shock	For her to say it was	a surprise means	she was not on birth control .
http://www.snh.org.uk/publications/on-line/heritagemanagement/EIA/d.1.shtml		A project means	any intervention in the natural surroundings and landscape involving the use of uncultivated land or semi-natural areas for intensive agricultural purposes , including but not limited to carrying out construction works or installations or schemes .
http://www.piney.com/TulsaWorkshop.html		a cappella meant	the pope 's castrated team singing organum .
http://www.myjellybean.com/dream-dictionary/dream-dictionary-birth-blocks	To dream that you help to deliver	a baby means	that you will soon undergo an important life change .
http://www.fredcamper.com/afilmby/0005701.html	" The preparation for that first train ride and then the ride itself seems to ground the reality , both for her and for the viewer , of what such	an act means	-- and like you point out , we see and sense , quite viscerally , this sinking in .
http://www.fredcamper.com/afilmby/0005701.html	" The preparation for that first > train ride and then the ride itself seems to ground > the reality , both for her and for the viewer , of > what such	an act means	-- and like you point out , we > see and sense , quite viscerally , this sinking in .
http://www.texasmilitaryforcesmuseum.org/ang111p1.htm	' Course , in those days	a casualty mean	" dear old bunk fatigue , " so we all did our best to become casualties .
http://hearstfdn.org/hearst_journalism/competitions.php?type=Writing%26year=2009%26id=8	For so long a close companion to soothe her in social situations ,	a magic means	to escape her loneliness , alcohol was now a hardened foe , its vile , irrevocable effects visible to her in the broken lives of the center 's other residents .
http://highscalability.com/blog/2009/12/16/building-super-scalable-systems-blade-runner-meets-autonomic.html		A magnitude means	10 times larger .
http://www.fifa-tips.co.uk/fifa-11-the-positives	The AI needed to understand what scoring	a goal meant	both individually and as a collective and Team Celebrations has without doubt delivered that feeling .
http://equivocality.com/2011/02/12/larissa-takamine-f370ss	I had my heart set on one with nylon strings for a more mel­low sound , and being	a dread­nought means	Larissa is a lit­tle too big for me , both in the way she fits under my arm and in the scale length ( mak ­ ing it a stretch on low strings near the nut ) .
http://examinedlife.typepad.com/johnbelle/2005/08/how_about_the_p.html	Really though , how is	a woman meant	to feel sexually attracted to an epsilon-minus " male " who ca n't give her a baby ?
http://slog.thestranger.com/2007/11/i_pity_the_creationist	Although in everyday usage	a theory means	a conjecture , in science it means something much stronger than conjecture .
http://useconomy.about.com/od/criticalssues/fl/Government-Shutdown.htm		A shutdown means	there has been a complete breakdown in this process .
http://thenexthurrah.typepad.com/the_next_hurrah/2006/06/anatomy_of_a_wh_2.html	When the Vivak / Luskin story was eventually leaked elsewhere , it was presented in	a way meant	to shield Rove from the accusation that he deliberately withheld info about his conversation with Cooper .
http://readwrite.com/2014/02/25/bitcoin-mt-gox-financial-crisis	In order to work as	a mainstream means	of exchange , Bitcoin needs to keep establishing stronger links with the real world and building confidence in the cryptocurrency among traditional financial institutions .
http://thermoworks.com/products/thermapen/?tw=SERIOUSEATS	Go here to see what	a thermocouple means	in performance vs. a thermistor .
http://www.screenonline.org.uk/film/id/453742/synopsis.html	He opens	a letter meant	for his father and hides in the garden .
http://www.womens-health.co.uk/getting_ready.html	Preparing for	a child means	getting ready for incalculable changes in your life , not an easy task , especially when you are trying to prepare for childbirth .
http://www.socialistreview.org.uk/article.php?articlenumber=9656	Consciousness that does not find material expression in	an organisation means	nothing .
http://www.themoviescene.co.uk/reviews/the-contractor/the-contractor.html	There was a time when seeing Wesley Snipes name attached to	a movie meant	that you would get something big , be it a big action movie or a big drama , although it did n't necessary mean they were good .
http://bookhaven.stanford.edu/2011/08	Maxine recalled the days when finishing	a manuscript meant	hopping on a plane to New York , and meeting her publisher face-to-face to hand it over .
http://boomeria.org/chemtextbook/cch15.html	A decrease in the temperature of	a substance means	that the particles of the substance are moving more slowly .
http://bogpaper.com/russell-taylor-in-praise-of-prison	One is put in mind of the story of the police chief ( I believe it was Chief Gates of Los Angeles ) whose officers were told , when patrolling the red-light district in his city , to drive by v-e-r-y s-l-o-w-l-y and shine their car 's searchlight in the faces of prostitutes and potential Johns ,	a tactic meant	to scatter them rather than arrest them .
http://www.skotos.net/articles/BTH_38.shtml	' What	a designer means	by interactive gaming is a bit different .
http://www.ericdigests.org/2001-2/training.html	Heckler ( 1999 ) contends that " WBT courses tend not to be as interactive as instructor-led ones , and the absence of	an instructor means	that most students will not push themselves as hard " ( p 4 ) .
http://www.bluecricket.com/auster/articles/aristotle.html	The reading , one could agree with Barthes , of a classical text has become a stereotypical act : the predictability of the such	a text means	that the reader is assured that eventually the author 's message will be revealed to him .
http://www.robertbuchanan.co.uk/html/bookreviews5.html	No metaphysics as	a rule means	bad metaphysics .
http://www.mustrad.org.uk/articles/farr.htm	Heart and Home is	a title meant	to encapsulate some of this experience , not just as it might apply to Ballinakill and Ireland ( for , after all , Lucy has lived in England for over fifty years ) but to the music that gives life and colour wherever and whenever it is played .
http://www.bioscience.heacademy.ac.uk/journal/vol7/Beej-7-5.aspx	However , the fact that humans are also able to look ahead to the eventual goals of	an activity means	that students are able to learn enough to achieve their desired exam results , even if their environment fails to facilitate their learning .
http://www.nintendo.co.uk/NOE/en_GB/games/nintendo_3ds/mario_kart_7_44817.html	Joining	a community means	you do n't have to register every single person you want to play with as a friend .
http://elfinspell.com/AndrewsCurfew.html	Throughout the north of Europe , in monasteries and towns , a bell for covering of fires was in common use ; a regulation which reason cannot but approve , for most dwellings , even those of the higher classes , were built , for the greater part , of timber , the Saxon term for building being	an expression meaning	to " make of wood .
http://eclkc.ohs.acf.hhs.gov/hslc/tta-system/family/for-families/Inside%20Head%20Start/Parent%20Involvement/parent_res_00012_072805.html	Usually	a modification means	a change in what is being taught to or expected from the student .
http://econbrowser.com/archives/2013/10/the_september_e	Similarly , let me disabuse my conservative friends that such	a plan means	low taxes .
http://en.paperblog.com/dog-grooming-doggie-bath-906958	Just like a shiny head of hair means good health for us humans , a shiny coat of fur on	a dog means	your dog is in good health .
http://www.gerald-massey.org.uk/holyoake/c_debate_1.htm		A tone means	much .
http://www.airshows.org.uk/2009/airshows/southend/review.html	While the Falcons Parachute Display Team were able to complete a full dislay on the Sunday , the lack of rescue cover on the Monday following a RNLI hovercraft became stranded on	a groyne meant	no display was possible .
http://boringmordheimforum.forumieren.com/t4186-orcsgoblins-with-a-splash-of-troll?highlight=orcs	I start with 2 orc boyz as well though , the goblin is a complete waste because if it goes OOA it only counts as 1 / 2	a model meaning	you would have to lose 3 models before you could rout 50 % rout test .
http://cafe.elharo.com/xml/xml-2-0	The biggest lack of XML 1.0 is	a standard means	of encoding basic data structures and types used in programming : lists , sets , maps , structs , ints floats , etc. This is why JSON is so popular .
http://rockclimbinguk.co.uk/learning-to-fly-a-tale-of-the-battle-against-mountains-and-illness-guest-post-by-simon-overton	My job as	a schoolteacher meant	trips were limited to August , the monsoon season for much of the Himalaya , and thus our choice of expedition had been limited also .
http://www.thepickards.co.uk/index.php/200910/to-redeem-mike-ashley	I 'm sure Mike Ashley would accept that the fact he did not conduct due diligence on the club prior to	a takeover meant	he received somewhat of a nasty surprise .
http://geekfeminism.org/tag/fashion	I 'd like to take a stab at answering the question again with this " retro " feminist idea of clothing as	a costume meant	to influence your colleagues , because I think it 's a useful point of view to consider .
http://gigaom.com/2006/02/06/net-neutrality-not-an-optional-feature-of-internet	Forcing innovators to change the network in order to implement	an application means	an end to innovation .
http://golondon.about.com/od/London-Apartments/fr/Housetrip.htm	But staying in	an apartment means	you can shut their bedroom door and enjoy your evening in , and even have friends round for dinner .
http://gracegems.org/Miller/beautiful_old_age.htm	This may scarcely seem a fitting theme to introduce in	a book meant	chiefly for the young , and yet a moment 's reflection will show its appropriateness and practicalness .
http://www.journaltocs.hw.ac.uk/api/jass/zotero.php?rfr_id=info%3Asid/journaltocs.ac.uk%3Asuncat%26rft.issn=1573-6687%26maximumRecords=100%26rft_volume=%26rft_issue=%26range=%26select=%26query_issn=Submit+Query	Telephone surveys have been	a principle means	of learning about the attitudes and behaviors of citizens and voters .
http://aerade.cranfield.ac.uk/shrivenham_index.php?m=b%26sid=219	Lighter-than-air craft are attracting renewed interest as	a low-cost means	to maintain persistent surveillance .
http://www.otest.co.uk/audio-hi-fi-accessories/273/universal-battery-chargers.html	If you 're like us , going	a trip means	a battle between clothes and chargers ( geeky I know ) .
http://www.heacademy.ac.uk/contacts/detail/ntfs/2012/Huxley-Binns_Rebecca_profile_NTFS_2012	Such	a style means	, unsurprisingly , that her lectures are always full ...
http://en.wikisource.org/wiki/Bible_(Wikisource)/Romans	↑	A phrase meaning	they will be covered by shame / embarrassment .
http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/81218-0009.htm	In terms of opening up Parliament , the starting point must be the recognition that uploading material on to	a website means	that it is in the public domain but not necessarily that members of the public are aware of it .
http://www.safespeed.org.uk/forum/viewtopic.php?f=25%26t=14047%26p=135467%26sid=c7c3657135aac6368548be031c3dbb38	Having	a lane means	there 's a well defined border that you should n't breach unless executing a lane change however if you were to straddle one line then there 's a lot of play particularly with bigger / wider vehicles .
http://www.bbc.co.uk/manchester/content/articles/2004/08/24/v_21_220804_live_music_feature.shtml	The short set of	a festival meant	their usual fillers could be left out and their cream , the likes of El Salvador and Westside , could shine .
http://news.bbc.co.uk/2/hi/talking_point/3682973.stm	In 17 years of having a Japan address , not once has	a letter meant	for another address been delivered to me , nor one meant for me delivered to another .
http://www.dft.gov.uk/mca/mcga07-home/shipsandcargoes/mcga-shipsregsandguidance/mcga-dqs-ss_guidance_to_surveyors/ssb_hsc2000_index/mcga-gr_gos_hsc2000-chapter2.htm	.5 " Permeability " of	a space means	the percentage of the volume of that space which can be occupied by water .
http://skepdic.com/neurolin.html	But when someone tells me that the way I squeeze my nose during	a conversation means	I am signaling him that I think his idea stinks , how do we verify whether his interpretation is correct or not ?
http://buzzmachine.com/tag/entrepreneurial	Several ideas - i ncluding a concept on personal finance for young people ,	a service meant	to match high school athletes with college recruiters , and a site meant for teenage girls - all contemplated whether they could piggyback entirely on Facebook .
http://www.2-in-2-1.co.uk/forums/archive/index.php/t-4596.html	No easy answers , but that 's what working on	a marriage means	.
http://www.blueridgeoutdoors.com/paddling/the-waterman	The most efficient path to happiness in life is to " follow your bliss , " and that is what striving to be	a waterman means	to me .
http://www.eclectica.org/v8n4/maahs.html	I liked the sound of it , even though I was not completely sure what being	a mystic meant	.
http://www.writewords.org.uk/archive/27665.asp	pulling	a flanker means	trying to get away with something by trickery but I 'll change it I do n't know whether I 'll use this for the current competition , but thanks for helping me improve it .
http://www.sportscoach.netmx.co.uk/index.php?name=News%26file=article%26sid=698	As it turns out , the higher the stiffness of a muscle , the greater is its elasticity ( resistance to stretch ) ; naturally , less stiffness in	a muscle means	greater compliance or extensibility ( 17 ) .
http://jasss.soc.surrey.ac.uk/6/4/11.html	It is always possible ( indeed likely ) that if one worked hard enough at it one would find critical settings where effectively chaotic aspects of	a simulation meant	that usually insignificant difference e.g. the rounding method in the underlying arithmetic or the pseudo-random number algorithm ) could be exploited to result in a measurable difference .
http://brucegarrett.com/brucelog/date/2007/09		A facade meant	to fool the rubes .
http://brokenworld.chaosdeathfish.com/game2%3Apassion_magic	Naturally , the nature of the Relics must be appropriate for the formula ; A sword passed down through the generations would be utterly useless for	a relic meant	to make someone smarter .
http://blog.simplejustice.us/2013/11/26/dustin-dehavens-reputation-for-truthiness	That 's exactly what being	a student means	.
http://britishbearsonthenet.aforumfree.com/t35-competitions	As far as I am aware , there is a fee for this competition but credit cards are not accepted as	a payment means	.
http://liberty.hypermart.net/Archives/03Archives/80-3-December.htm	" But if being	a grown-up means	planning for the future - in fact , if it means anything beyond marital fidelity - then this is the least grown-up administration in American history .
http://mypetjawa.mu.nu/archives/194057.php	We ca n't help but wonder if the missing disclaimer on the video was an intentional exploitation of	a loophole meant	to distance the people behind the ad from its outright lies ?
http://lilyeverett.com/the-fireside-inn-ch-1	That title was	an achievement-it meant	all her hard work , all the loneliness , betrayal and personal sacrifice , had been worth it .
http://killyourpetpuppy.co.uk/news/michael-smith-island-records-1982-mutabaruka-high-times-records-1982	Amidst a host of tough tracks was " Dis Poem , "	a number meant	to puncture not only the listener 's expectations , but the poet 's pretensions as well .
http://www.westyorksfire.gov.uk/quiz	2 ) A ' B ' rating for	an extinguisher means	?
http://www.mssl.ucl.ac.uk/www_detector/ccdgroup/spreading/spatial.html	The simplicity of such	a model means	that only a few parameters need to be estimated .
http://activedoc.opensuse.org/book/opensuse-123-reference/chapter-2-remote-installation	On PXELINUX , specifying instead of	a option means	invoking this particular label and causes a local disk boot instead of a Kernel boot .
http://anaximperator.wordpress.com/2011/11/22/burzynski-the-movie-does-it-prove-the-efficacy-of-antineoplastons-against-cancer	That a treatment is tested in	a trial means	it is UNKNOWN if it will work .
http://www.muhammadanism.org/Islam/islam_redemption_deity.htm	So , it is more than	a word meaning	to make a mistake , as many Muslims claim when they seek to escape the force of these verses in the Qur ' an .
http://ag.ky.gov/civil/opinions/1996/OAG9634.htm	When criminal process in a felony case is accomplished by execution and return of summons , the $ 20 fee applies ; " process " in such	a context means	a summons , RCr 2.04 , and the phrase " executing and returning process " precisely describes the sheriff 's action .
http://ag.ky.gov/civil/opinions/1996/OAG9634.htm	When criminal process in a felony case is accomplished by execution and return of an arrest warrant , the $ 20 fee applies ; " process " in such	a context means	an arrest warrant , and the phrase " executing and returning process " describes the sheriff 's action with respect to the arrest warrant .
http://anerroroccurredwhileprocessingthisdirective.com/category/downfly	Levitra and alcohol , altitude points hold gastric petter function treatment to the disease from	a entity meant	a particular drug .
http://acephalous.typepad.com/acephalous/2012/02/index.html	Some writer forcibly inserted a tumor into it as	a cheaps means	of " foreshadowing " death .
http://www.trinity.edu/rjensen/245prest.htm	Four courses	a year means	$ 12,000 .
http://alcalde.texasexes.org/2011/11/dallas-chapter-scholarship-dinner-nets-200000-honors-alumnus	" It 's	a slogan meant	to evoke the city 's rich culture and big business , but it applies just as well to the Texas Exes Dallas Chapter 's 2011 Scholarship Dinner , held last week at the ritzy Belo Mansion .
http://anerroroccurredwhileprocessingthisdirective.com/category/websites	Cheap cialis australia , also , there are a same life of inebriation variability interviews in which	an house means	in an perisurgical fecal health , making to not nervous subpage for several features .
http://alphavilleherald.com/2008/09/the-history-of.html		A pet means	responsibility , even if it is a virtual one .
http://www.fsn.co.uk/channel_outsourcing/in_house_hr_v_hr_outsourcing	One of the main benefits of HRO is often quoted as being that it allows HR professionals to take on a more strategic role however , splitting the internal HR service of	an organisation means	that day to day operations are divorced from strategy and policy direction and are not taken into consideration when planning organisational strategy .
http://www.doshermanos.co.uk/search?updated-max=2011-12-31T00%3A51%3A00Z%26max-results=10%26reverse-paginate=true	As soon as we got sight of the menu , she was ordering enough dishes to make even sitting at	a table meant	for six a tight squeeze .
http://www.thegypsypoet.co.uk/gypsy_memories.html	- Moving in	a house means	isolation from the highly supportive and secure extended family groups and communities .
http://itsligo.ie/research-innovation/research-welcome/research-projects-2/dr-philip-hull	Pioneers worldwide have recently begun using the water vortex or whirlpool type structure as	an alternative means	of generating renewable energy from rivers .
http://jeffcroft.com/blog/2008/sep/30/when-can-we-stop-talking-about-supporting-browsers	A mechanic would n't spend time wondering what	a client means	when (s)he says « fix my car » .
http://www.cylex-uk.co.uk/car%20hoods.html	Being	a specialist means	we have seen pretty well everything and tackled ...
http://www.birdsontheblog.co.uk/confessions-sales-o-phobic	I know because , I confess , I 'm a SALES-O - PHOBIC ( my own word because despite an extensive Google search , I could n't find	a word meaning	to be afraid of sales ) .
http://www.courtsni.gov.uk/en-GB/Judicial%20Decisions/PublishedByYear/Documents/2005/2005%20NICA%2048/j_j_CAMF5408.htm	( 1 ) A reference in these regulations to an injury received in the execution of duty by	a member means	an injury received in the execution of that person 's duty as a member .
http://www.telegraph.co.uk/news/uknews/law-and-order/9025885/The-riots-that-never-were.html	The way police recorded disorder offences for the worst riots in	a generation meant	only a proportion of crimes were formally logged .
http://www.picaxeforum.co.uk/archive/index.php/t-11532.html?s=e9ee312e8ca6cbefa83764e3fe45f40c	The 4	A part means	that at more than 4 A , the wire will start to get hot .
http://washingtonindependent.com/57776/far-right-site-gains-influence-in-obama-era	I realize being and independent thinker and not	a goose-stepper means	it 's hard to organize , but should n't there be some site or another that we can utilize as a " get-out-the-message " sort of thing ?
http://www.indianalawblog.com/mt/archives/2004/04/000325.html	" The accompanying description : " It is	a story meant	to inspire action , not just in Town of Pines , but nationally , to ensure responsible and environmentally safe disposal practices , particularly for toxic coal combustion wastes .
http://www.play-mag.co.uk/review/xcom-enemy-unknown-review-ps3	That 's not	a statement meant	to patronize , but there will be people out there who simply cannot get on board with the central principles of taking your time , planning , thinking and coming up with a reaction on the fly as you get rushed by a muton beserker and a cyberdisc suddenly appears in a flanking position .
http://news.cheapflights.co.uk/tipping-around-the-world-whats-the-etiquette	In France seeing " service compris " on the end of	a bill means	that a tip is not required and the level of tip left is said to be largely up to the customers ' discretion .
http://www.plantingourpennies.com/he-said-she-said-one-year-of-blogging	I 'd be lying if I did n't say I agreed to it initially with the assumption that we would quickly grow tired of it and at least the low barrier to entry of	a blog meant	we would n't be wasting a whole lot of money on the endeavor when we quit after a few months .
http://greatergreaterwashington.org/post/18153/residents-speak-against-u-street-liquor-moratorium	But along 18th Street , the heart of Adams Morgan ,	a moratorium means	that the kinds of businesses that might actually mitigate some of these issues-like higher end restaurants-are n't able to move into vacant spaces unless they wish to purchase an existing liquor license , something that can cost up to $ 75,000 in the market the moratorium has created .
http://religion.blogs.cnn.com/2014/01/13/pope-tells-moms-its-ok-to-breastfeed-in-church/?sr=tw011314pope330p	These people think being	a woman means	being a second class citizen .
http://skepticalscience.com/Kahan.html	I guess the fact that it is just wording in	a survey means	the questions can be simplified .
http://apusworld.com/blog/2008/06/demonstrating-marriage	Being	a woman means	that one has to hesitate to walk out alone on the street after 9 o ' clock .
http://apusworld.com/blog/2008/06/demonstrating-marriage	Being	a woman means	that using public transport does n't just involve questions of time or cost .
http://aidanmoher.com/blog/2013/08/art/cover-art/cover-revealed-for-words-of-radiance-by-brandon-sanderson	Now that I have an e-reader , the cover of	a book means	less and less to me .
http://aciar.gov.au/files/mn-158/s10_3-direct-measurements-sim-model.html	From	a base mean	monthly level of < 10 parts per billion ( ppb ) by volume , by 2000 mean monthly mid-summer levels had reached 40 -60 ppb in these areas ( van Dingenen et al. 2009 ; Hatfield et al. 2011 ) .
http://antezeta.com/news/accented-characters?replytocom=5747	Meta without	an accent means	goal or aim .
http://www.variant.org.uk/21texts/issue21.html	For not only at Grissinopoli , but other places as well , occupying	a factory meant	exposure to the threat of police violence , which was not uncommon .
http://www.variant.org.uk/format.html	• Explain what	an abbreviation means	the first time it occurs : Scottish Arts Council ( SAC ) .
http://www.cowlingweb.co.uk/message_board/reply.asp?ID=3927	Full age on	a marriage meant	that they were both over the age of 21 yrs and in fact could be old age pensioners .
http://en.battlestarwiki.org/wiki/The_Super_Scouts,_Part_I	Val comes around , replying with	a message meant	to aid in tuning the color on a television .
http://emol.org/film/archives/romero/index.html	In Buenos Aires , Juan Peron presented Cesar with an elaborate scabbard holding	a knife meant	for use as a letter opener , and gave both actors a miniature sword .
http://crookedtimber.org/2006/05/31/why-dont-people-have-more-children	Becoming	a parent means	opening a door and crossing a threshold into another universe , one from which you can never return .
http://ctb.ku.edu/en/table-of-contents/analyze/where-to-start/community-sectors/main	Send	a message meant	to persuade people to take a specific action .
http://ctb.ku.edu/en/table-of-contents/analyze/where-to-start/community-sectors/main	Send	a message meant	to change people 's behavior .
